9.826850000000000307e-01 -2.253000000000000141e-02 2.294900000000000065e-02 3.020585000000000164e+01
-8.429999999999999993e-03 9.393569999999999975e-01 5.730000000000000501e-04 5.590082999999999629e+02
-9.480000000000000579e-03 -1.456000000000000003e-02 1.032102999999999993e+00 2.812633999999999901e+02
